Date,Flow,Level
1912-05-26,-151,-151
1912-05-27,-151,-151
1912-05-28,-151,-151
1912-05-29,-151,-151
1912-05-30,-151,-151
1912-05-31,-151,-151
1912-06-01,-151,-151
1912-06-02,-151,-151
1912-06-03,-151,-151
1912-06-04,-151,-151
1912-06-05,-151,-151
1912-06-06,-151,-151
1912-06-07,-151,-151
1912-06-08,-151,-151
1912-06-09,-151,-151
1912-06-10,-151,-151
1912-06-11,-151,-151
1912-06-12,-151,-151
1912-06-13,-151,-151
1912-06-14,-151,-151
1912-06-15,-151,-151
1912-06-16,-151,-151
1912-06-17,-151,-151
1912-06-18,-151,-151
1912-06-19,-151,-151
1912-06-20,-151,-151
1912-06-21,-151,-151
1912-06-22,-151,-151
1912-06-23,-151,-151
1912-06-24,-151,-151
1912-06-25,-151,-151
1912-06-26,-151,-151
1912-06-27,-151,-151
1912-06-28,-151,-151
1912-06-29,-151,-151
1912-06-30,-151,-151
1912-07-01,-151,-151
1912-07-02,-151,-151
1912-07-03,-151,-151
1912-07-04,-151,-151
1912-07-05,-151,-151
1912-07-06,-151,-151
1912-07-07,-151,-151
1912-07-08,-151,-151
1912-07-09,-151,-151
1912-07-10,-151,-151
1912-07-11,-151,-151
1912-07-12,-151,-151
1912-07-13,-151,-151
1912-07-14,-151,-151
1912-07-15,-151,-151
1912-07-16,-151,-151
1912-07-17,-151,-151
1912-07-18,-151,-151
1912-07-19,-151,-151
1912-07-20,-151,-151
1912-07-21,-151,-151
1912-07-22,-151,-151
1912-07-23,-151,-151
1912-07-24,-151,-151
1912-07-25,-151,-151
1912-07-26,-151,-151
1912-07-27,-151,-151
1912-07-28,-151,-151
1912-07-29,-151,-151
1912-07-30,-151,-151
1912-07-31,-151,-151
1912-08-01,-151,-151
1912-08-02,-151,-151
1912-08-03,-151,-151
1912-08-04,-151,-151
1912-08-05,-151,-151
1912-08-06,-151,-151
1912-08-07,-151,-151
1912-08-08,-151,-151
1912-08-09,-151,-151
1912-08-10,-151,-151
1912-08-11,-151,-151
1912-08-12,-151,-151
1912-08-13,-151,-151
1912-08-14,-151,-151
1912-08-15,-151,-151
1912-08-16,-151,-151
1912-08-17,-151,-151
1912-08-18,-151,-151
1912-08-19,-151,-151
1912-08-20,-151,-151
1912-08-21,-151,-151
1912-08-22,-151,-151
1912-08-23,-151,-151
1912-08-24,-151,-151
1912-08-25,-151,-151
1912-08-26,-151,-151
1912-08-27,-151,-151
1912-08-28,-151,-151
1912-08-29,-151,-151
1912-08-30,-151,-151
1912-08-31,-151,-151
1912-09-01,-151,-151
1912-09-02,-151,-151
1912-09-03,-151,-151
1912-09-04,-151,-151
1912-09-05,-151,-151
1912-09-06,-151,-151
1912-09-07,-151,-151
1912-09-08,-151,-151
1912-09-09,-151,-151
1912-09-10,-151,-151
1912-09-11,-151,-151
1912-09-12,-151,-151
1912-09-13,-151,-151
1912-09-14,-151,-151
1912-09-15,-151,-151
1912-09-16,-151,-151
1912-09-17,-151,-151
1912-09-18,-151,-151
1912-09-19,-151,-151
1912-09-20,-151,-151
1912-09-21,-151,-151
1912-09-22,-151,-151
1912-09-23,-151,-151
1912-09-24,-151,-151
1912-09-25,-151,-151
1912-09-26,-151,-151
1912-09-27,-151,-151
1912-09-28,-151,-151
1912-09-29,-151,-151
1912-09-30,-151,-151
1912-10-01,-151,-151
1912-10-02,-151,-151
1912-10-03,-151,-151
1912-10-04,-151,-151
1912-10-05,-151,-151
1912-10-06,-151,-151
1912-10-07,-151,-151
1912-10-08,-151,-151
1912-10-09,-151,-151
1912-10-10,-151,-151
1912-10-11,-151,-151
1912-10-12,-151,-151
1912-10-13,-151,-151
1912-10-14,-151,-151
1912-10-15,-151,-151
1912-10-16,-151,-151
1912-10-17,-151,-151
1912-10-18,-151,-151
1912-10-19,-151,-151
1912-10-20,-151,-151
1912-10-21,-151,-151
1912-10-22,-151,-151
1912-10-23,-151,-151
1912-10-24,-151,-151
1912-10-25,-151,-151
1912-10-26,-151,-151
1912-10-27,-151,-151
1912-10-28,-151,-151
1912-10-29,-151,-151
1912-10-30,-151,-151
1912-10-31,-151,-151
1912-11-01,-151,-151
1912-11-02,-151,-151
1912-11-03,-151,-151
1912-11-04,-151,-151
1912-11-05,-151,-151
1912-11-06,-151,-151
1912-11-07,-151,-151
1912-11-08,-151,-151
1912-11-09,-151,-151
1912-11-10,-151,-151
1912-11-11,-151,-151
1912-11-12,-151,-151
1912-11-13,-151,-151
1912-11-14,-151,-151
1912-11-15,-151,-151
1912-11-16,-151,-151
1912-11-17,-151,-151
1912-11-18,-151,-151
1912-11-19,-151,-151
1912-11-20,-151,-151
1912-11-21,-151,-151
1912-11-22,-151,-151
1912-11-23,-151,-151
1912-11-24,-151,-151
1912-11-25,-151,-151
1912-11-26,-151,-151
1912-11-27,-151,-151
1912-11-28,-151,-151
1912-11-29,-151,-151
1912-11-30,-151,-151
1912-12-01,-151,-151
1912-12-02,-151,-151
1912-12-03,-151,-151
1912-12-04,-151,-151
1912-12-05,-151,-151
1912-12-06,-151,-151
1912-12-07,-151,-151
1912-12-08,-151,-151
1912-12-09,-151,-151
1912-12-10,-151,-151
1912-12-11,-151,-151
1912-12-12,-151,-151
1912-12-13,-151,-151
1912-12-14,-151,-151
1912-12-15,-151,-151
1912-12-16,-151,-151
1912-12-17,-151,-151
1912-12-18,-151,-151
1912-12-19,-151,-151
1912-12-20,-151,-151
1912-12-21,-151,-151
1912-12-22,-151,-151
1912-12-23,-151,-151
1912-12-24,-151,-151
1912-12-25,-151,-151
1912-12-26,-151,-151
1912-12-27,-151,-151
1912-12-28,-151,-151
1912-12-29,-151,-151
1912-12-30,-151,-151
1912-12-31,-151,-151
1913-01-01,-151,-151
1913-01-02,-151,-151
1913-01-03,-151,-151
1913-01-04,-151,-151
1913-01-05,-151,-151
1913-01-06,-151,-151
1913-01-07,-151,-151
1913-01-08,-151,-151
1913-01-09,-151,-151
1913-01-10,-151,-151
1913-01-11,-151,-151
1913-01-12,-151,-151
1913-01-13,-151,-151
1913-01-14,-151,-151
1913-01-15,-151,-151
1913-01-16,-151,-151
1913-01-17,-151,-151
1913-01-18,-151,-151
1913-01-19,-151,-151
1913-01-20,-151,-151
1913-01-21,-151,-151
1913-01-22,-151,-151
1913-01-23,-151,-151
1913-01-24,-151,-151
1913-01-25,-151,-151
1913-01-26,-151,-151
1913-01-27,-151,-151
1913-01-28,-151,-151
1913-01-29,-151,-151
1913-01-30,-151,-151
1913-01-31,-151,-151
1913-02-01,-151,-151
1913-02-02,-151,-151
1913-02-03,-151,-151
1913-02-04,-151,-151
1913-02-05,-151,-151
1913-02-06,-151,-151
1913-02-07,-151,-151
1913-02-08,-151,-151
1913-02-09,-151,-151
1913-02-10,-151,-151
1913-02-11,-151,-151
1913-02-12,-151,-151
1913-02-13,-151,-151
1913-02-14,-151,-151
1913-02-15,-151,-151
1913-02-16,-151,-151
1913-02-17,-151,-151
1913-02-18,-151,-151
1913-02-19,-151,-151
1913-02-20,-151,-151
1913-02-21,-151,-151
1913-02-22,-151,-151
1913-02-23,-151,-151
1913-02-24,-151,-151
1913-02-25,-151,-151
1913-02-26,-151,-151
1913-02-27,-151,-151
1913-02-28,-151,-151
1913-03-01,-151,-151
1913-03-02,-151,-151
1913-03-03,-151,-151
1913-03-04,-151,-151
1913-03-05,-151,-151
1913-03-06,-151,-151
1913-03-07,-151,-151
1913-03-08,-151,-151
1913-03-09,-151,-151
1913-03-10,-151,-151
1913-03-11,-151,-151
1913-03-12,-151,-151
1913-03-13,-151,-151
1913-03-14,-151,-151
1913-03-15,-151,-151
1913-03-16,-151,-151
1913-03-17,-151,-151
1913-03-18,-151,-151
1913-03-19,-151,-151
1913-03-20,-151,-151
1913-03-21,-151,-151
1913-03-22,-151,-151
1913-03-23,-151,-151
1913-03-24,-151,-151
1913-03-25,-151,-151
1913-03-26,-151,-151
1913-03-27,-151,-151
1913-03-28,-151,-151
1913-03-29,-151,-151
1913-03-30,-151,-151
1913-03-31,-151,-151
1913-04-01,-151,-151
1913-04-02,-151,-151
1913-04-03,-151,-151
1913-04-04,-151,-151
1913-04-05,-151,-151
1913-04-06,-151,-151
1913-04-07,-151,-151
1913-04-08,-151,-151
1913-04-09,-151,-151
1913-04-10,-151,-151
1913-04-11,-151,-151
1913-04-12,-151,-151
1913-04-13,-151,-151
1913-04-14,-151,-151
1913-04-15,-151,-151
1913-04-16,-151,-151
1913-04-17,-151,-151
1913-04-18,-151,-151
1913-04-19,-151,-151
1913-04-20,-151,-151
1913-04-21,-151,-151
1913-04-22,-151,-151
1913-04-23,-151,-151
1913-04-24,-151,-151
1913-04-25,-151,-151
1913-04-26,-151,-151
1913-04-27,-151,-151
1913-04-28,-151,-151
1913-04-29,-151,-151
1913-04-30,-151,-151
1913-05-01,-151,-151
1913-05-02,-151,-151
1913-05-03,-151,-151
1913-05-04,-151,-151
1913-05-05,-151,-151
1913-05-06,-151,-151
1913-05-07,-151,-151
1913-05-08,-151,-151
1913-05-09,-151,-151
1913-05-10,-151,-151
1913-05-11,-151,-151
1913-05-12,-151,-151
1913-05-13,-151,-151
1913-05-14,-151,-151
1913-05-15,-151,-151
1913-05-16,-151,-151
1913-05-17,-151,-151
1913-05-18,-151,-151
1913-05-19,-151,-151
1913-05-20,-151,-151
1913-05-21,-151,-151
1913-05-22,-151,-151
1913-05-23,-151,-151
1913-05-24,-151,-151
1913-05-25,-151,-151
1913-05-26,-151,-151
1913-05-27,-151,-151
1913-05-28,-151,-151
1913-05-29,-151,-151
1913-05-30,-151,-151
1913-05-31,-151,-151
1913-06-01,-151,-151
1913-06-02,-151,-151
1913-06-03,-151,-151
1913-06-04,-151,-151
1913-06-05,-151,-151
1913-06-06,-151,-151
1913-06-07,-151,-151
1913-06-08,-151,-151
1913-06-09,-151,-151
1913-06-10,-151,-151
1913-06-11,-151,-151
1913-06-12,-151,-151
1913-06-13,-151,-151
1913-06-14,-151,-151
1913-06-15,-151,-151
1913-06-16,-151,-151
1913-06-17,-151,-151
1913-06-18,-151,-151
1913-06-19,-151,-151
1913-06-20,-151,-151
1913-06-21,-151,-151
1913-06-22,-151,-151
1913-06-23,-151,-151
1913-06-24,-151,-151
1913-06-25,-151,-151
1913-06-26,-151,-151
1913-06-27,-151,-151
1913-06-28,-151,-151
1913-06-29,-151,-151
1913-06-30,-151,-151
1913-07-01,-151,-151
1913-07-02,-151,-151
1913-07-03,-151,-151
1913-07-04,-151,-151
1913-07-05,-151,-151
1913-07-06,-151,-151
1913-07-07,-151,-151
1913-07-08,-151,-151
1913-07-09,-151,-151
1913-07-10,-151,-151
1913-07-11,-151,-151
1913-07-12,-151,-151
1913-07-13,-151,-151
1913-07-14,-151,-151
1913-07-15,-151,-151
1913-07-16,-151,-151
1913-07-17,-151,-151
1913-07-18,-151,-151
1913-07-19,-151,-151
1913-07-20,-151,-151
1913-07-21,-151,-151
1913-07-22,-151,-151
1913-07-23,-151,-151
1913-07-24,-151,-151
1913-07-25,-151,-151
1913-07-26,-151,-151
1913-07-27,-151,-151
1913-07-28,-151,-151
1913-07-29,-151,-151
1913-07-30,-151,-151
1913-07-31,-151,-151
1913-08-01,-151,-151
1913-08-02,-151,-151
1913-08-03,-151,-151
1913-08-04,-151,-151
1913-08-05,-151,-151
1913-08-06,-151,-151
1913-08-07,-151,-151
1913-08-08,-151,-151
1913-08-09,-151,-151
1913-08-10,-151,-151
1913-08-11,-151,-151
1913-08-12,-151,-151
1913-08-13,-151,-151
1913-08-14,-151,-151
1913-08-15,-151,-151
1913-08-16,-151,-151
1913-08-17,-151,-151
1913-08-18,-151,-151
1913-08-19,-151,-151
1913-08-20,-151,-151
1913-08-21,-151,-151
1913-08-22,-151,-151
1913-08-23,-151,-151
1913-08-24,-151,-151
1913-08-25,-151,-151
1913-08-26,-151,-151
1913-08-27,-151,-151
1913-08-28,-151,-151
1913-08-29,-151,-151
1913-08-30,-151,-151
1913-08-31,-151,-151
1913-09-01,-151,-151
1913-09-02,-151,-151
1913-09-03,-151,-151
1913-09-04,-151,-151
1913-09-05,-151,-151
1913-09-06,-151,-151
1913-09-07,-151,-151
1913-09-08,-151,-151
1913-09-09,-151,-151
1913-09-10,-151,-151
1913-09-11,-151,-151
1913-09-12,-151,-151
1913-09-13,-151,-151
1913-09-14,-151,-151
1913-09-15,-151,-151
1913-09-16,-151,-151
1913-09-17,-151,-151
1913-09-18,-151,-151
1913-09-19,-151,-151
1913-09-20,-151,-151
1913-09-21,-151,-151
1913-09-22,-151,-151
1913-09-23,-151,-151
1913-09-24,-151,-151
1913-09-25,-151,-151
1913-09-26,-151,-151
1913-09-27,-151,-151
1913-09-28,-151,-151
1913-09-29,-151,-151
1913-09-30,-151,-151
1913-10-01,-151,-151
1913-10-02,-151,-151
1913-10-03,-151,-151
1913-10-04,-151,-151
1913-10-05,-151,-151
1913-10-06,-151,-151
1913-10-07,-151,-151
1913-10-08,-151,-151
1913-10-09,-151,-151
1913-10-10,-151,-151
1913-10-11,-151,-151
1913-10-12,-151,-151
1913-10-13,-151,-151
1913-10-14,-151,-151
1913-10-15,-151,-151
1913-10-16,-151,-151
1913-10-17,-151,-151
1913-10-18,-151,-151
1913-10-19,-151,-151
1913-10-20,-151,-151
1913-10-21,-151,-151
1913-10-22,-151,-151
1913-10-23,-151,-151
1913-10-24,-151,-151
1913-10-25,-151,-151
1913-10-26,-151,-151
1913-10-27,-151,-151
1913-10-28,-151,-151
1913-10-29,-151,-151
1913-10-30,-151,-151
1913-10-31,-151,-151
1913-11-01,-151,-151
1913-11-02,-151,-151
1913-11-03,-151,-151
1913-11-04,-151,-151
1913-11-05,-151,-151
1913-11-06,-151,-151
1913-11-07,-151,-151
1913-11-08,-151,-151
1913-11-09,-151,-151
1913-11-10,-151,-151
1913-11-11,-151,-151
1913-11-12,-151,-151
1913-11-13,-151,-151
1913-11-14,-151,-151
1913-11-15,-151,-151
1913-11-16,-151,-151
1913-11-17,-151,-151
1913-11-18,-151,-151
1913-11-19,-151,-151
1913-11-20,-151,-151
1913-11-21,-151,-151
1913-11-22,-151,-151
1913-11-23,-151,-151
1913-11-24,-151,-151
1913-11-25,-151,-151
1913-11-26,-151,-151
1913-11-27,-151,-151
1913-11-28,-151,-151
1913-11-29,-151,-151
1913-11-30,-151,-151
1913-12-01,-151,-151
1913-12-02,-151,-151
1913-12-03,-151,-151
1913-12-04,-151,-151
1913-12-05,-151,-151
1913-12-06,-151,-151
1913-12-07,-151,-151
1913-12-08,-151,-151
1913-12-09,-151,-151
1913-12-10,-151,-151
1913-12-11,-151,-151
1913-12-12,-151,-151
1913-12-13,-151,-151
1913-12-14,-151,-151
1913-12-15,-151,-151
1913-12-16,-151,-151
1913-12-17,-151,-151
1913-12-18,-151,-151
1913-12-19,-151,-151
1913-12-20,-151,-151
1913-12-21,-151,-151
1913-12-22,-151,-151
1913-12-23,-151,-151
1913-12-24,-151,-151
1913-12-25,-151,-151
1913-12-26,-151,-151
1913-12-27,-151,-151
1913-12-28,-151,-151
1913-12-29,-151,-151
1913-12-30,-151,-151
1913-12-31,-151,-151
1914-01-01,-151,-151
1914-01-02,-151,-151
1914-01-03,-151,-151
1914-01-04,-151,-151
1914-01-05,-151,-151
1914-01-06,-151,-151
1914-01-07,-151,-151
1914-01-08,-151,-151
1914-01-09,-151,-151
1914-01-10,-151,-151
1914-01-11,-151,-151
1914-01-12,-151,-151
1914-01-13,-151,-151
1914-01-14,-151,-151
1914-01-15,-151,-151
1914-01-16,-151,-151
1914-01-17,-151,-151
1914-01-18,-151,-151
1914-01-19,-151,-151
1914-01-20,-151,-151
1914-01-21,-151,-151
1914-01-22,-151,-151
1914-01-23,-151,-151
1914-01-24,-151,-151
1914-01-25,-151,-151
1914-01-26,-151,-151
1914-01-27,-151,-151
1914-01-28,-151,-151
1914-01-29,-151,-151
1914-01-30,-151,-151
1914-01-31,-151,-151
1914-02-01,-151,-151
1914-02-02,-151,-151
1914-02-03,-151,-151
1914-02-04,-151,-151
1914-02-05,-151,-151
1914-02-06,-151,-151
1914-02-07,-151,-151
1914-02-08,-151,-151
1914-02-09,-151,-151
1914-02-10,-151,-151
1914-02-11,-151,-151
1914-02-12,-151,-151
1914-02-13,-151,-151
1914-02-14,-151,-151
1914-02-15,-151,-151
1914-02-16,-151,-151
1914-02-17,-151,-151
1914-02-18,-151,-151
1914-02-19,-151,-151
1914-02-20,-151,-151
1914-02-21,-151,-151
1914-02-22,-151,-151
1914-02-23,-151,-151
1914-02-24,-151,-151
1914-02-25,-151,-151
1914-02-26,-151,-151
1914-02-27,-151,-151
1914-02-28,-151,-151
1914-03-01,-151,-151
1914-03-02,-151,-151
1914-03-03,-151,-151
1914-03-04,-151,-151
1914-03-05,-151,-151
1914-03-06,-151,-151
1914-03-07,-151,-151
1914-03-08,-151,-151
1914-03-09,-151,-151
1914-03-10,-151,-151
1914-03-11,-151,-151
1914-03-12,-151,-151
1914-03-13,-151,-151
1914-03-14,-151,-151
1914-03-15,-151,-151
1914-03-16,-151,-151
1914-03-17,-151,-151
1914-03-18,-151,-151
1914-03-19,-151,-151
1914-03-20,-151,-151
1914-03-21,-151,-151
1914-03-22,-151,-151
1914-03-23,-151,-151
1914-03-24,-151,-151
1914-03-25,-151,-151
1914-03-26,-151,-151
1914-03-27,-151,-151
1914-03-28,-151,-151
1914-03-29,-151,-151
1914-03-30,-151,-151
1914-03-31,-151,-151
1914-04-01,-151,-151
1914-04-02,-151,-151
1914-04-03,-151,-151
1914-04-04,-151,-151
1914-04-05,-151,-151
1914-04-06,-151,-151
1914-04-07,-151,-151
1914-04-08,-151,-151
1914-04-09,-151,-151
1914-04-10,-151,-151
1914-04-11,-151,-151
1914-04-12,-151,-151
1914-04-13,-151,-151
1914-04-14,-151,-151
1914-04-15,-151,-151
1914-04-16,-151,-151
1914-04-17,-151,-151
1914-04-18,-151,-151
1914-04-19,-151,-151
1914-04-20,-151,-151
1914-04-21,-151,-151
1914-04-22,-151,-151
1914-04-23,-151,-151
1914-04-24,-151,-151
1914-04-25,-151,-151
1914-04-26,-151,-151
1914-04-27,-151,-151
1914-04-28,-151,-151
1914-04-29,-151,-151
1914-04-30,-151,-151
1914-05-01,-151,-151
1914-05-02,-151,-151
1914-05-03,-151,-151
1914-05-04,-151,-151
1914-05-05,-151,-151
1914-05-06,-151,-151
1914-05-07,-151,-151
1914-05-08,-151,-151
1914-05-09,-151,-151
1914-05-10,-151,-151
1914-05-11,-151,-151
1914-05-12,-151,-151
1914-05-13,-151,-151
1914-05-14,-151,-151
1914-05-15,-151,-151
1914-05-16,-151,-151
1914-05-17,-151,-151
1914-05-18,-151,-151
1914-05-19,-151,-151
1914-05-20,-151,-151
1914-05-21,-151,-151
1914-05-22,-151,-151
1914-05-23,-151,-151
1914-05-24,-151,-151
1914-05-25,-151,-151
1914-05-26,-151,-151
1914-05-27,-151,-151
1914-05-28,-151,-151
1914-05-29,-151,-151
1914-05-30,-151,-151
1914-05-31,-151,-151
1914-06-01,-151,-151
1914-06-02,-151,-151
1914-06-03,-151,-151
1914-06-04,-151,-151
1914-06-05,-151,-151
1914-06-06,-151,-151
1914-06-07,-151,-151
1914-06-08,-151,-151
1914-06-09,-151,-151
1914-06-10,-151,-151
1914-06-11,-151,-151
1914-06-12,-151,-151
1914-06-13,-151,-151
1914-06-14,-151,-151
1914-06-15,-151,-151
1914-06-16,-151,-151
1914-06-17,-151,-151
1914-06-18,-151,-151
1914-06-19,-151,-151
1914-06-20,-151,-151
1914-06-21,-151,-151
1914-06-22,-151,-151
1914-06-23,-151,-151
1914-06-24,-151,-151
1914-06-25,-151,-151
1914-06-26,-151,-151
1914-06-27,-151,-151
1914-06-28,-151,-151
1914-06-29,-151,-151
1914-06-30,-151,-151
1914-07-01,-151,-151
1914-07-02,-151,-151
1914-07-03,-151,-151
1914-07-04,-151,-151
1914-07-05,-151,-151
1914-07-06,-151,-151
1914-07-07,-151,-151
1914-07-08,-151,-151
1914-07-09,-151,-151
1914-07-10,-151,-151
1914-07-11,-151,-151
1914-07-12,-151,-151
1914-07-13,-151,-151
1914-07-14,-151,-151
1914-07-15,-151,-151
1914-07-16,-151,-151
1914-07-17,-151,-151
1914-07-18,-151,-151
1914-07-19,-151,-151
1914-07-20,-151,-151
1914-07-21,-151,-151
1914-07-22,-151,-151
1914-07-23,-151,-151
1914-07-24,-151,-151
1914-07-25,-151,-151
1914-07-26,-151,-151
1914-07-27,-151,-151
1914-07-28,-151,-151
1914-07-29,-151,-151
1914-07-30,-151,-151
1914-07-31,-151,-151
1914-08-01,-151,-151
1914-08-02,-151,-151
1914-08-03,-151,-151
1914-08-04,-151,-151
1914-08-05,-151,-151
1914-08-06,-151,-151
1914-08-07,-151,-151
1914-08-08,-151,-151
1914-08-09,-151,-151
1914-08-10,-151,-151
1914-08-11,-151,-151
1914-08-12,-151,-151
1914-08-13,-151,-151
1914-08-14,-151,-151
1914-08-15,-151,-151
1914-08-16,-151,-151
1914-08-17,-151,-151
1914-08-18,-151,-151
1914-08-19,-151,-151
1914-08-20,-151,-151
1914-08-21,-151,-151
1914-08-22,-151,-151
1914-08-23,-151,-151
1914-08-24,-151,-151
1914-08-25,-151,-151
1914-08-26,-151,-151
1914-08-27,-151,-151
1914-08-28,-151,-151
1914-08-29,-151,-151
1914-08-30,-151,-151
1914-08-31,-151,-151
1914-09-01,-151,-151
1914-09-02,-151,-151
1914-09-03,-151,-151
1914-09-04,-151,-151
1914-09-05,-151,-151
1914-09-06,-151,-151
1914-09-07,-151,-151
1914-09-08,-151,-151
1914-09-09,-151,-151
1914-09-10,-151,-151
1914-09-11,-151,-151
1914-09-12,-151,-151
1914-09-13,-151,-151
1914-09-14,-151,-151
1914-09-15,-151,-151
1914-09-16,-151,-151
1914-09-17,-151,-151
1914-09-18,-151,-151
1914-09-19,-151,-151
1914-09-20,-151,-151
1914-09-21,-151,-151
1914-09-22,-151,-151
1914-09-23,-151,-151
1914-09-24,-151,-151
1914-09-25,-151,-151
1914-09-26,-151,-151
1914-09-27,-151,-151
1914-09-28,-151,-151
1914-09-29,-151,-151
1914-09-30,-151,-151
1914-10-01,-151,-151
1914-10-02,-151,-151
1914-10-03,-151,-151
1914-10-04,-151,-151
1914-10-05,-151,-151
1914-10-06,-151,-151
1914-10-07,-151,-151
1914-10-08,-151,-151
1914-10-09,-151,-151
1914-10-10,-151,-151
1914-10-11,-151,-151
1914-10-12,-151,-151
1914-10-13,-151,-151
1914-10-14,-151,-151
1914-10-15,-151,-151
1914-10-16,-151,-151
1914-10-17,-151,-151
1914-10-18,-151,-151
1914-10-19,-151,-151
1914-10-20,-151,-151
1914-10-21,-151,-151
1914-10-22,-151,-151
1914-10-23,-151,-151
1914-10-24,-151,-151
1914-10-25,-151,-151
1914-10-26,-151,-151
1914-10-27,-151,-151
1914-10-28,-151,-151
1914-10-29,-151,-151
1914-10-30,-151,-151
1914-10-31,-151,-151
1914-11-01,-151,-151
1914-11-02,-151,-151
1914-11-03,-151,-151
1914-11-04,-151,-151
1914-11-05,-151,-151
1914-11-06,-151,-151
1914-11-07,-151,-151
1914-11-08,-151,-151
1914-11-09,-151,-151
1914-11-10,-151,-151
1914-11-11,-151,-151
1914-11-12,-151,-151
1914-11-13,-151,-151
1914-11-14,-151,-151
1914-11-15,-151,-151
1914-11-16,-151,-151
1914-11-17,-151,-151
1914-11-18,-151,-151
1914-11-19,-151,-151
1914-11-20,-151,-151
1914-11-21,-151,-151
1914-11-22,-151,-151
1914-11-23,-151,-151
1914-11-24,-151,-151
1914-11-25,-151,-151
1914-11-26,-151,-151
1914-11-27,-151,-151
1914-11-28,-151,-151
1914-11-29,-151,-151
1914-11-30,-151,-151
1914-12-01,-151,-151
1914-12-02,-151,-151
1914-12-03,-151,-151
1914-12-04,-151,-151
1914-12-05,-151,-151
1914-12-06,-151,-151
1914-12-07,-151,-151
1914-12-08,-151,-151
1914-12-09,-151,-151
1914-12-10,-151,-151
1914-12-11,-151,-151
1914-12-12,-151,-151
1914-12-13,-151,-151
1914-12-14,-151,-151
1914-12-15,-151,-151
1914-12-16,-151,-151
1914-12-17,-151,-151
1914-12-18,-151,-151
1914-12-19,-151,-151
1914-12-20,-151,-151
1914-12-21,-151,-151
1914-12-22,-151,-151
1914-12-23,-151,-151
1914-12-24,-151,-151
1914-12-25,-151,-151
1914-12-26,-151,-151
1914-12-27,-151,-151
1914-12-28,-151,-151
1914-12-29,-151,-151
1914-12-30,-151,-151
1914-12-31,-151,-151
1915-01-01,-151,-151
1915-01-02,-151,-151
1915-01-03,-151,-151
1915-01-04,-151,-151
1915-01-05,-151,-151
1915-01-06,-151,-151
1915-01-07,-151,-151
1915-01-08,-151,-151
1915-01-09,-151,-151
1915-01-10,-151,-151
1915-01-11,-151,-151
1915-01-12,-151,-151
1915-01-13,-151,-151
1915-01-14,-151,-151
1915-01-15,-151,-151
1915-01-16,-151,-151
1915-01-17,-151,-151
1915-01-18,-151,-151
1915-01-19,-151,-151
1915-01-20,-151,-151
1915-01-21,-151,-151
1915-01-22,-151,-151
1915-01-23,-151,-151
1915-01-24,-151,-151
1915-01-25,-151,-151
1915-01-26,-151,-151
1915-01-27,-151,-151
1915-01-28,-151,-151
1915-01-29,-151,-151
1915-01-30,-151,-151
1915-01-31,-151,-151
1915-02-01,-151,-151
1915-02-02,-151,-151
1915-02-03,-151,-151
1915-02-04,-151,-151
1915-02-05,-151,-151
1915-02-06,-151,-151
1915-02-07,-151,-151
1915-02-08,-151,-151
1915-02-09,-151,-151
1915-02-10,-151,-151
1915-02-11,-151,-151
1915-02-12,-151,-151
1915-02-13,-151,-151
1915-02-14,-151,-151
1915-02-15,-151,-151
1915-02-16,-151,-151
1915-02-17,-151,-151
1915-02-18,-151,-151
1915-02-19,-151,-151
1915-02-20,-151,-151
1915-02-21,-151,-151
1915-02-22,-151,-151
1915-02-23,-151,-151
1915-02-24,-151,-151
1915-02-25,-151,-151
1915-02-26,-151,-151
1915-02-27,-151,-151
1915-02-28,-151,-151
1915-03-01,-151,-151
1915-03-02,-151,-151
1915-03-03,-151,-151
1915-03-04,-151,-151
1915-03-05,-151,-151
1915-03-06,-151,-151
1915-03-07,-151,-151
1915-03-08,-151,-151
1915-03-09,-151,-151
1915-03-10,-151,-151
1915-03-11,-151,-151
1915-03-12,-151,-151
1915-03-13,-151,-151
1915-03-14,-151,-151
1915-03-15,-151,-151
1915-03-16,-151,-151
1915-03-17,-151,-151
1915-03-18,-151,-151
1915-03-19,-151,-151
1915-03-20,-151,-151
1915-03-21,-151,-151
1915-03-22,-151,-151
1915-03-23,-151,-151
1915-03-24,-151,-151
1915-03-25,-151,-151
1915-03-26,-151,-151
1915-03-27,-151,-151
1915-03-28,-151,-151
1915-03-29,-151,-151
1915-03-30,-151,-151
1915-03-31,-151,-151
1915-04-01,-151,-151
1915-04-02,-151,-151
1915-04-03,-151,-151
1915-04-04,-151,-151
1915-04-05,-151,-151
1915-04-06,-151,-151
1915-04-07,-151,-151
1915-04-08,-151,-151
1915-04-09,-151,-151
1915-04-10,-151,-151
1915-04-11,-151,-151
1915-04-12,-151,-151
1915-04-13,-151,-151
1915-04-14,-151,-151
1915-04-15,-151,-151
1915-04-16,-151,-151
1915-04-17,-151,-151
1915-04-18,-151,-151
1915-04-19,-151,-151
1915-04-20,-151,-151
1915-04-21,-151,-151
1915-04-22,-151,-151
1915-04-23,-151,-151
1915-04-24,-151,-151
1915-04-25,-151,-151
1915-04-26,-151,-151
1915-04-27,-151,-151
